,EMP,EMP_S,EMPSZFI,EMPSZFI_TTL,ETH_GROUP,ETH_GROUP_TTL,FIRMPDEMP,FIRMPDEMP_S,GEO_ID,GEO_TTL,GEOTYPE,MSA,NAICS2012,NAICS2012_TTL,PAYANN,PAYANN_S,RACE_GROUP,RACE_GROUP_TTL,RCPPDEMP,RCPPDEMP_S,RCPSZFI,RCPSZFI_TTL,SEX,SEX_TTL,ST,VET_GROUP,VET_GROUP_TTL,YEAR,YIBSZFI,YIBSZFI_TTL,us
11287,386339,4.4,651,Firms with 100 to 249 employees,001,All firms,2765,4.8,0100000US,United States,01,00000,61,Educational services,13966456,3.5,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11288,0,0.0,651,Firms with 100 to 249 employees,001,All firms,133,56.6,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
11289,0,0.0,651,Firms with 100 to 249 employees,001,All firms,30,72.9,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
11290,41312,25.5,651,Firms with 100 to 249 employees,001,All firms,298,25.6,0100000US,United States,01,00000,61,Educational services,1339444,26.6,00,All firms,0,0.0,001,All firms,001,All firms,00,004,Nonveteran-owned,2014,001,All firms,00
11291,59553,18.4,651,Firms with 100 to 249 employees,001,All firms,461,19.8,0100000US,United States,01,00000,61,Educational services,1910009,20.1,00,All firms,0,0.0,001,All firms,001,All firms,00,096,"All firms classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11292,326786,5.1,651,Firms with 100 to 249 employees,001,All firms,2304,4.0,0100000US,United States,01,00000,61,Educational services,12056448,4.0,00,All firms,0,0.0,001,All firms,001,All firms,00,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11293,0,0.0,651,Firms with 100 to 249 employees,020,Hispanic,2,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11294,0,0.0,651,Firms with 100 to 249 employees,028,Equally Hispanic/non-Hispanic,17,122.5,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11295,56789,21.5,651,Firms with 100 to 249 employees,029,Non-Hispanic,441,22.6,0100000US,United States,01,00000,61,Educational services,1866493,21.7,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11296,59553,18.4,651,Firms with 100 to 249 employees,096,"All firms classifiable by gender, ethnicity, race, and veteran status",461,19.8,0100000US,United States,01,00000,61,Educational services,1910009,20.1,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11297,326786,5.1,651,Firms with 100 to 249 employees,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2304,4.0,0100000US,United States,01,00000,61,Educational services,12056448,4.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11298,205916,7.8,652,Firms with 250 to 499 employees,001,All firms,668,6.3,0100000US,United States,01,00000,61,Educational services,7026176,9.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11299,0,0.0,652,Firms with 250 to 499 employees,001,All firms,1,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
11300,0,0.0,652,Firms with 250 to 499 employees,001,All firms,0,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
11301,0,0.0,652,Firms with 250 to 499 employees,001,All firms,41,68.6,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,004,Nonveteran-owned,2014,001,All firms,00
11302,0,0.0,652,Firms with 250 to 499 employees,001,All firms,42,66.9,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,096,"All firms classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11303,194055,7.1,652,Firms with 250 to 499 employees,001,All firms,627,7.0,0100000US,United States,01,00000,61,Educational services,6741135,7.8,00,All firms,0,0.0,001,All firms,001,All firms,00,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11304,0,0.0,652,Firms with 250 to 499 employees,020,Hispanic,1,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11305,0,0.0,652,Firms with 250 to 499 employees,028,Equally Hispanic/non-Hispanic,0,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11306,0,0.0,652,Firms with 250 to 499 employees,029,Non-Hispanic,41,68.6,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11307,0,0.0,652,Firms with 250 to 499 employees,096,"All firms classifiable by gender, ethnicity, race, and veteran status",42,66.9,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11308,194055,7.1,652,Firms with 250 to 499 employees,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",627,7.0,0100000US,United States,01,00000,61,Educational services,6741135,7.8,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11309,2048331,3.6,657,Firms with 500 employees or more,001,All firms,1488,7.4,0100000US,United States,01,00000,61,Educational services,82099148,3.5,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11310,0,0.0,657,Firms with 500 employees or more,001,All firms,1,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
11311,0,0.0,657,Firms with 500 employees or more,001,All firms,1,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
11312,55418,23.2,657,Firms with 500 employees or more,001,All firms,96,42.7,0100000US,United States,01,00000,61,Educational services,1913675,16.5,00,All firms,0,0.0,001,All firms,001,All firms,00,004,Nonveteran-owned,2014,001,All firms,00
11313,56097,22.9,657,Firms with 500 employees or more,001,All firms,98,41.9,0100000US,United States,01,00000,61,Educational services,1952863,16.2,00,All firms,0,0.0,001,All firms,001,All firms,00,096,"All firms classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11314,1992235,3.8,657,Firms with 500 employees or more,001,All firms,1389,7.9,0100000US,United States,01,00000,61,Educational services,80146285,3.6,00,All firms,0,0.0,001,All firms,001,All firms,00,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2014,001,All firms,00
11315,0,0.0,657,Firms with 500 employees or more,020,Hispanic,2,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11316,0,0.0,657,Firms with 500 employees or more,028,Equally Hispanic/non-Hispanic,0,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11317,55216,23.3,657,Firms with 500 employees or more,029,Non-Hispanic,96,42.7,0100000US,United States,01,00000,61,Educational services,1939672,16.3,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11318,56097,22.9,657,Firms with 500 employees or more,096,"All firms classifiable by gender, ethnicity, race, and veteran status",98,41.9,0100000US,United States,01,00000,61,Educational services,1952863,16.2,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11319,1992235,3.8,657,Firms with 500 employees or more,098,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",1389,7.9,0100000US,United States,01,00000,61,Educational services,80146285,3.6,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,001,All firms,00
11320,192442,11.4,001,All firms,001,All firms,24099,4.5,0100000US,United States,01,00000,61,Educational services,3915914,16.5,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11321,11656,22.1,001,All firms,001,All firms,3128,11.5,0100000US,United States,01,00000,61,Educational services,204360,16.2,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,311,Firms with less than 2 years in business,00
11322,23940,11.5,001,All firms,001,All firms,4415,5.0,0100000US,United States,01,00000,61,Educational services,379512,24.5,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
11323,18434,20.3,001,All firms,001,All firms,3213,10.3,0100000US,United States,01,00000,61,Educational services,263704,31.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,319,Firms with 4 to 5 years in business,00
11324,48408,20.8,001,All firms,001,All firms,5362,9.8,0100000US,United States,01,00000,61,Educational services,893153,25.7,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,321,Firms with 6 to 10 years in business,00
11325,82293,22.3,001,All firms,001,All firms,7570,5.1,0100000US,United States,01,00000,61,Educational services,1941881,26.6,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,322,Firms with 11 to 15 years in business,00
11326,7711,37.6,001,All firms,001,All firms,411,38.3,0100000US,United States,01,00000,61,Educational services,233305,40.5,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,323,Firms with 16 or more years in business,00
11327,0,0.0,001,All firms,001,All firms,134,87.5,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,002,Veteran-owned,2014,001,All firms,00
11328,0,0.0,001,All firms,001,All firms,1,0.0,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
11329,191166,11.4,001,All firms,001,All firms,23964,4.5,0100000US,United States,01,00000,61,Educational services,3908037,16.5,00,All firms,0,0.0,001,All firms,002,Female-owned,00,004,Nonveteran-owned,2014,001,All firms,00
11330,4424,32.2,001,All firms,020,Hispanic,975,26.3,0100000US,United States,01,00000,61,Educational services,85841,36.9,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11331,0,0.0,001,All firms,028,Equally Hispanic/non-Hispanic,31,124.2,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11332,187986,11.3,001,All firms,029,Non-Hispanic,23092,4.5,0100000US,United States,01,00000,61,Educational services,3828276,16.8,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11333,458,22.1,001,All firms,001,All firms,841,22.4,0100000US,United States,01,00000,61,Educational services,6208,58.8,00,All firms,0,0.0,510,"Firms with sales/receipts of less than $10,000",002,Female-owned,00,001,All firms,2014,001,All firms,00
11334,4697,16.9,001,All firms,001,All firms,3658,8.0,0100000US,United States,01,00000,61,Educational services,48962,48.4,00,All firms,0,0.0,520,"Firms with sales/receipts of $10,000 to $49,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
11335,9849,20.1,001,All firms,001,All firms,3676,11.1,0100000US,United States,01,00000,61,Educational services,76037,13.8,00,All firms,0,0.0,522,"Firms with sales/receipts of $50,000 to $99,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
11336,28943,13.8,001,All firms,001,All firms,6368,7.6,0100000US,United States,01,00000,61,Educational services,266294,9.8,00,All firms,0,0.0,523,"Firms with sales/receipts of $100,000 to $249,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
11337,38786,13.6,001,All firms,001,All firms,5167,13.1,0100000US,United States,01,00000,61,Educational services,584950,14.0,00,All firms,0,0.0,525,"Firms with sales/receipts of $250,000 to $499,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
11338,28301,19.4,001,All firms,001,All firms,2409,16.1,0100000US,United States,01,00000,61,Educational services,583399,18.5,00,All firms,0,0.0,531,"Firms with sales/receipts of $500,000 to $999,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
11339,81408,23.3,001,All firms,001,All firms,1980,16.3,0100000US,United States,01,00000,61,Educational services,2350064,24.6,00,All firms,0,0.0,532,"Firms with sales/receipts of $1,000,000 or more",002,Female-owned,00,001,All firms,2014,001,All firms,00
11340,0,0.0,611,Firms with no employees,001,All firms,3008,12.8,0100000US,United States,01,00000,61,Educational services,72321,45.4,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11341,21959,6.2,612,Firms with 1 to 4 employees,001,All firms,11336,5.1,0100000US,United States,01,00000,61,Educational services,493496,14.3,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11342,28981,7.8,620,Firms with 5 to 9 employees,001,All firms,4252,6.7,0100000US,United States,01,00000,61,Educational services,518720,16.9,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11343,46321,9.2,630,Firms with 10 to 19 employees,001,All firms,3471,8.9,0100000US,United States,01,00000,61,Educational services,764281,17.9,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11344,47072,19.2,641,Firms with 20 to 49 employees,001,All firms,1622,17.9,0100000US,United States,01,00000,61,Educational services,896081,35.3,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11345,20134,31.9,642,Firms with 50 to 99 employees,001,All firms,301,29.9,0100000US,United States,01,00000,61,Educational services,618215,42.6,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11346,5819,83.6,651,Firms with 100 to 249 employees,001,All firms,52,75.4,0100000US,United States,01,00000,61,Educational services,80019,44.3,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11347,5788,99.1,652,Firms with 250 to 499 employees,001,All firms,21,99.2,0100000US,United States,01,00000,61,Educational services,73154,40.1,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11348,0,0.0,657,Firms with 500 employees or more,001,All firms,36,98.6,0100000US,United States,01,00000,61,Educational services,0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
11349,241726,6.1,001,All firms,001,All firms,22526,4.0,0100000US,United States,01,00000,61,Educational services,7747171,8.1,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
11350,10927,17.7,001,All firms,001,All firms,2920,11.0,0100000US,United States,01,00000,61,Educational services,309803,23.4,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,311,Firms with less than 2 years in business,00
11351,27454,12.4,001,All firms,001,All firms,4333,7.2,0100000US,United States,01,00000,61,Educational services,655364,14.7,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
